Label,Message
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
0,Cramps stopped. Going back to sleep
0,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
0,He remains a bro amongst bros
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
0,That's my honeymoon outfit. :)
0,Oh you got many responsibilities.
0,S:-)if we have one good partnership going we will take lead:)
0,"Awesome, think we can get an 8th at usf some time tonight?"
0,Yeah that's the impression I got
0,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.
0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
1,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p"
1,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
0,"Aight, I'll hit you up when I get some cash"
0,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL"
0,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
0,What time you thinkin of goin?
0,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
0,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am
0,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
0,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
0,What's the significance?
0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
0,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
0,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
0,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!
0,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.
0,Ok ok take care. I can understand.
0,"Tonight? Yeah, I'd be down for that"
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
0,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
0,Still chance there. If you search hard you will get it..let have a try :)
0,"HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"
1,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
0,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
0,Are you driving or training?
1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
0,I am on the way to tirupur.
1,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
1,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max 
0,on hen night. Going with a swing
0,Teach me apps da. When you come to college.
0,I dont know exactly could you ask chechi.
0,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
0,Early bird! Any purchases yet?
1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
0,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
0,"Alright, we're all set here, text the man"
1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
0,Just send a text. We'll skype later.
0,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)"
0,Ranjith cal drpd Deeraj and deepak 5min hold
0,"Haven't seen my facebook, huh? Lol!"
0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
0,Convey my regards to him
1,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck."
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
0,"It's that time of the week again, ryan"
0,Discussed with your mother ah?
0,Okay same with me. Well thanks for the clarification
1,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
0,Dont pick up d call when something important is There to tell. Hrishi
1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
0,Your brother is a genius
0,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
0,I will come to ur home now
0,Dear got train and seat mine lower seat
0,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
1,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
0,Dear i have reache room
0,Pandy joined 4w technologies today.he got job..
0,S....s...india going to draw the series after many years in south african soil..
1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
0,He also knows about lunch menu only da. . I know
0,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
0,How's ur paper?
0,Oh that was a forwarded message. I thought you send that to me
0,if you text on your way to cup stop that should work. And that should be BUS
1,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
0,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
0,That was random saw my old roomate on campus. He graduated
0,Hi..i got the money da:)
1,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins
0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
0,Hi mom we might be back later than  &lt;#&gt; 
0,In that case I guess I'll see you at campus lodge
0,Yo we are watching a movie on netflix
0,Good. do you think you could send me some pix? I would love to see your top and bottom...
1,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
0,Same as kallis dismissial in 2nd test:-).
0,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
0,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
0,"Yeah I am, so I'll leave maybe 7ish?"
0,Yup i shd haf ard 10 pages if i add figures... Ü all got how many pages?
1,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
0,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
0,Then i buy.
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
0,Its ok my arm is feeling weak cuz i got a shot so we can go another time
0,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
0,Howz pain.it will come down today.do as i said ystrday.ice and medicine.
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
0,Shall i start from hear.
1,100 dating service cal;l 09064012103 box334sk38ch
0,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
0,Now? I'm going out 4 dinner soon..
0,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
0,What makes you most happy?
0,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX
0,Pls help me tell Ashley that i cant find her number oh
0,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit"
0,Hi happy birthday. Hi hi hi hi hi hi hi
0,Yup ü not comin :-(
0,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?
0,Small problem in auction:)punj now asking tiwary
0,Prakesh is there know.
0,She went to attend another two rounds today..but still did't reach home..
0,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? "
0,Here got lots of hair dresser fr china.
0,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.
1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
0,Hey what how about your project. Started aha da.
0,Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
0,THIS IS A LONG FUCKIN SHOWR
0,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*
0,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
0,I cant wait to see you! How were the photos were useful? :)
0,Okay but i thought you were the expert
0,"Hi Chikku, send some nice msgs"
0,Carlos'll be here in a minute if you still need to buy
0,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
0,WHO ARE YOU SEEING?
0,"Sorry battery died, yeah I'm here"
0,When/where do I pick you up
0,"K, can that happen tonight?"
0,Ok ill tell the company
0,Its a part of checking IQ
0,I dunno lei... Like dun haf...
0,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
0,I accidentally brought em home in the box
0,I gotta collect da car at 6 lei.
0,Think + da. You wil do.
1,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
1,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app 
0,No da. . Vijay going to talk in jaya tv
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
0,26th OF JULY
0,K.then any other special?
0,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
0,I'm in office now . I will call you  &lt;#&gt;  min:)
0,Oh god..taken the teeth?is it paining
0,And you! Will expect you whenever you text! Hope all goes well tomo 
0,Kallis wont bat in 2nd innings.
0,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
0,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
0,K do I need a login or anything
0,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt..."
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
0,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!
0,What is this 'hex' place you talk of? Explain!
0,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
1,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
0,"Easy mate, * guess the quick drink was bit ambitious."
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
0,Hello madam how are you ?
0,Let me know how to contact you. I've you settled in a room. Lets know you are ok.
0,Ugh fuck it I'm resubbing to eve
0,Hello- thanx for taking that call. I got a job! Starts on monday!
0,Long beach lor. Expected... U having dinner now?
0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
1,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
0,Can come my room but cannot come my house cos my house still messy... Haha...
1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
0,Great to hear you are settling well. So what's happenin wit ola?
0,Hai priya are you right. What doctor said pa. Where are you.
1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
0,Cool. So how come you havent been wined and dined before?
0,Tmrw. Im finishing 9 doors
0,Dude sux for snake. He got old and raiden got buff
0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
0,Every monday..nxt week vl be completing..
0,I wonder if you'll get this text?
0,No no. I will check all rooms befor activities
0,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
0,But you dint in touch with me.
0,Kay... Since we are out already 
0,Easy ah?sen got selected means its good..
0,My uncles in Atlanta. Wish you guys a great semester.
0,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
0,"Sorry, I'll call later"
0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
0,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for"
0,"Nothing much, chillin at home. Any super bowl plan?"
1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
0,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
0,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!"
0,Can u look 4 me in da lib i got stuff havent finish yet.
0,Yo guess what I just dropped
0,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night"
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
0,Send me yetty's number pls.
1,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
0,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
0,Crucify is c not s. You should have told me earlier.
0,What time should I tell my friend to be around?
0,No go. No openings for that room 'til after thanksgiving without an upcharge.
0,Package all your programs well
1,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
0,Can ü all decide faster cos my sis going home liao..
0,Compliments to you. Was away from the system. How your side.
0,Oh... Okie lor...We go on sat... 
0,Yes. Last  practice
0,I donno if they are scorable
0,Serious? What like proper tongued her
1,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468
0,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?"
0,Ok...
0,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!
0,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
0,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
0,It shall be fine. I have avalarr now. Will hollalater
0,Good Morning my Dear........... Have a great &amp; successful day.
0,How are you enjoying this semester? Take care brother.
0,Are you free now?can i call now?
0,I want to be inside you every night...
0,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE
0,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
0,X2  &lt;#&gt; . Are you going to get that
0,I was just callin to say hi. Take care bruv!
1,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16"
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
0,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."
0,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com"
0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
0,"Aight fuck it, I'll get it later"
0,Yeah my usual guy's out of town but there're definitely people around I know
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
1,Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
0,Juz go google n search 4 qet...
0,Wake me up at  &lt;#&gt;  am morning:)
0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
0,I am literally in bed and have been up for like  &lt;#&gt;  hours
0,I AM AT A PARTY WITH ALEX NICHOLS
1,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM"
0,Yar lor... How u noe? U used dat route too?
0,Well she's in for a big surprise!
0,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
0,Give one miss from that number please
0,Wat time u finish ur lect today?
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
0,"Yeah, we can probably swing by once my roommate finishes up with his girl"
0,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!
0,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
0,"It could work, we'll reach a consensus at the next meeting"
0,Not able to do anything.
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
0,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
0,"Yeah, where's your class at?"
0,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
0,"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it."
0,"Sorry, I'll call later"
1,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
0,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
0,Dude we should go sup again
0,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
0,Detroit. The home of snow. Enjoy it.
0,Yes we are chatting too.
0,R ü comin back for dinner?
0,I am in hospital da. . I will return home in evening
0,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
0,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
1,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only
1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
0,Hope you are having a great day.
1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
0,Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?
0,I keep ten rs in my shelf:) buy two egg.
0,Hi da:)how is the todays class?
1,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy
0,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
0,If I get there before you after your ten billion calls and texts so help me god
0,"Okey dokey, i‘ll be over in a bit just sorting some stuff out."
0,Yeah confirmed for you staying at  that weekend
0,Dad went out oredi... 
0,"I av a new number,  . Wil u only use this one,ta."
0,Have you got Xmas radio times. If not i will get it now
0,I am joining today formally.Pls keep praying.will talk later.
0,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho"
0,"How long before you get reply, just defer admission til next semester"
0,S'fine. Anytime. All the best with it.
0,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
0,"No my blankets are sufficient, thx"
0,Webpage s not available!
0,Wherre's my boytoy ? :-(
1,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,I went to project centre
0,When are you going to ride your bike?
0,K k :-):-) then watch some films.
0,Let me know when you've got the money so carlos can make the call
0,"I can. But it will tell quite long, cos i haven't finish my film yet..."
0,Left dessert. U wan me 2 go suntec look 4 u?
0,Oic... Then better quickly go bathe n settle down...
0,Then she buying today? Ü no need to c meh...
0,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation."
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
0,I'm at work. Please call
0,Carlos says we can pick up from him later so yeah we're set
0,Were gonna go get some tacos
1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402."
0,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
0,"Hurry up, I've been weed-deficient for like three days"
0,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
0,"Yo, you at jp and hungry like a mofo?"
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
0,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
1,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
0,PICK UR FONE UP NOW U DUMB?
0,S da..al r above  &lt;#&gt;
0,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
0,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! 
0,I surely dont forgot to come:)i will always be in touch in with you:-)
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
0,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic
0,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
0,Thanks for sending this mental ability question..
0,I.ll get there tomorrow and send it to you
0,Hi! This is Roger from CL. How are you?
1,You have 1 new voicemail. Please call 08719181513.
0,Wat r u doing?
0,Great! So what attracts you to the brothas?
1,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
0,"That's good, because I need drugs"
0,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
0,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
0,Thanks for this hope you had a good day today
0,Shb b ok lor... Thanx...
1,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
0,I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?
0,She.s find. I sent you an offline message to know how anjola's now.
0,I thought slide is enough.
0,Chk in ur belovd ms dict
0,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
0,Hey mr whats the name of that bill brison book the one about language and words 
0,Yes i thought so. Thanks.
0,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
0,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
0,Yes i will be there. Glad you made it.
0,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
0,Ok..
0,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
